`Unnamed: 0.1,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
438,"darkness descends, engulfing the soul in the shadows of despair.",darkness,2016-07-10 18:20:00, SoulInShadow    ,facebook, #Darkness #SoulEngulfed                 ,28.0,55.0,usa,2016,7,10,18
439,"desperation whispers, the silent plea for a glimmer of hope in the abyss.",desperation,2019-04-30 14:00:00, WhisperedDespair ,instagram, #Desperation #GlimmerOfHope            ,22.0,45.0,france,2019,4,30,14
440,"heart in ruins, the remnants of shattered dreams scattered in the wind.",ruins,2022-01-08 11:30:00, DreamsInWind    ,twitter, #Ruins #ShatteredDreams                ,20.0,40.0,brazil,2022,1,8,11
441,"shattered by the echoes of a shattered dream, fragments of hope scattered.",desolation,2017-09-10 19:15:00, DreamEchoes ,twitter, #Desolation #ScatteredHope ,20.0,40.0,australia,2017,9,10,19
442,"avoiding the thorns of regret, walking barefoot on the path of remorse.",regret,2022-04-18 11:30:00, RemorseWalker ,instagram, #Regret #PathOfRemorse ,25.0,50.0,canada,2022,4,18,11
443,"in the labyrinth of grief, the walls echo with the footsteps of lost joy.",grief,2018-12-05 21:45:00, JoyLabyrinth ,facebook, #Grief #LostJoyFootsteps ,18.0,35.0,usa,2018,12,5,21
444,"a soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.",loneliness,2016-06-28 14:20:00, SolitudeSeas ,twitter, #Loneliness #CrashingWaves ,22.0,45.0,uk,2016,6,28,14
445,"the bitterness of betrayal, a taste that lingers, staining the palate of trust.",bitterness,2019-10-22 17:00:00, PalateStainer ,instagram, #Bitterness #StainedTrust ,15.0,30.0,germany,2019,10,22,17
446,"in the ruins of hope, echoes of shattered dreams whisper tales of loss.",desolation,2021-03-15 22:45:00, HopeRuins ,facebook, #Desolation #WhisperedLoss ,28.0,55.0,brazil,2021,3,15,22
447,"sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair.",heartbreak,2017-08-10 19:30:00, OceanSinker ,twitter, #Heartbreak #RippleOfDespair ,22.0,45.0,france,2017,8,10,19
448,"tears, the ink staining the pages of a journal, a testament to silent grief.",grief,2023-01-28 14:30:00, InkJournalist ,instagram, #Grief #SilentTears ,30.0,60.0,india,2023,1,28,14
449,"in the wasteland of lost trust, the echoes of broken promises reverberate.",betrayal,2016-12-12 10:00:00, TrustWasteland ,facebook, #Betrayal #ReverberatingPromises ,25.0,50.0,italy,2016,12,12,10
450,"avoiding the shards of shattered dreams, walking the tightrope of resilience.",resilience,2020-07-18 15:15:00, DreamTightrope ,twitter, #Resilience #TightropeWalk ,35.0,70.0,japan,2020,7,18,15
451,"suffocating in the silence of solitude, where echoes of laughter once thrived.",isolation,2022-05-20 20:30:00, EchoedLaughter ,instagram, #Isolation #SilentSolitude ,30.0,60.0,south africa,2022,5,20,20
452,"haunted by the specter of lost possibilities, a ghost that refuses to fade away.",regret,2019-11-08 14:45:00, PossibilityGhost ,twitter, #Regret #FadingPossibilities ,18.0,35.0,spain,2019,11,8,14
453,"in the labyrinth of despair, the echoes of a broken heart reverberate endlessly.",despair,2017-03-28 22:00:00, EndlessLabyrinth ,facebook, #Despair #EndlessReverberation ,28.0,55.0,australia,2017,3,28,22
454,"sinking like autumn leaves in the river of sorrow, carried away by the current.",sorrow,2020-09-15 18:15:00, RiverOfSorrow ,instagram, #Sorrow #AutumnLeaves ,22.0,45.0,canada,2020,9,15,18
455,"in the garden of broken dreams, petals fall, a silent testimony to shattered hopes.",desolation,2018-06-10 13:30:00, DreamGardener ,twitter, #Desolation #ShatteredHopes ,20.0,40.0,uk,2018,6,10,13
456,"tears, the currency of grief, spent in the marketplace of lost love and longing.",grief,2016-12-22 21:45:00, CurrencyOfTears ,facebook, #Grief #LostLoveLonging ,25.0,50.0,usa,2016,12,22,21
457,"wandering in the maze of betrayal, the walls closing in with every wrong turn.",betrayal,2021-01-05 16:20:00, MazeWanderer ,instagram, #Betrayal #ClosingWalls ,15.0,30.0,germany,2021,1,5,16
458,"a soul weathered by the storm of heartbreak, seeking refuge in the calm after.",heartbreak,2019-04-18 11:00:00, StormSeeker ,twitter, #Heartbreak #CalmAfterStorm ,22.0,45.0,brazil,2019,4,18,11
459,"in the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow.",despair,2017-08-28 19:30:00, TapestrySorrow ,facebook, #Despair #UnraveledHope ,18.0,35.0,india,2017,8,28,19
460,"like a withered rose in the garden of love, petals fall, a silent surrender to time.",loss,2023-02-10 14:30:00, WitheredRose ,instagram, #Loss #SilentSurrender ,28.0,55.0,france,2023,2,10,14
461,"in the void of heartache, echoes of a love song play, each note a pang of longing.",heartache,2022-07-10 22:15:00, LoveSongEcho ,instagram, #Heartache #LoveSongLonging ,30.0,60.0,japan,2022,7,10,22
462,"nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories.",nostalgia,2019-05-15 21:30:00, MoonlitMemories ,twitter, #Nostalgia #CherishedMemories ,18.0,35.0,italy,2019,5,15,21
463,"in the symphony of grief, each tear is a note, composing a melancholic melody.",grief,2018-11-28 14:00:00, SymphonyOfTears ,facebook, #Grief #MelancholicMelody ,22.0,45.0,germany,2018,11,28,14
464,"betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",betrayal,2021-03-02 17:45:00, VenomousGarden ,instagram, #Betrayal #PoisonedTrust ,25.0,50.0,canada,2021,3,2,17
465,"sinking in the quicksand of despair, the harder you fight, the deeper you descend.",despair,2016-10-18 19:30:00, QuicksandFighter ,twitter, #Despair #DeepDescent ,20.0,40.0,usa,2016,10,18,19
466,"wandering through the cemetery of lost dreams, tombstones marking untold sorrows.",desolation,2020-08-15 12:30:00, DreamCemetery ,facebook, #Desolation #UntoldSorrows ,28.0,55.0,france,2020,8,15,12
467,"swept away by the river of regret, the currents of the past refusing to release.",regret,2017-04-28 16:20:00, RegretRiver ,instagram, #Regret #PastCurrents ,18.0,35.0,uk,2017,4,28,16
468,"whispers of lost love linger in the attic of the heart, forgotten but not erased.",loss,2019-09-10 21:00:00, HeartAttic ,twitter, #Loss #ForgottenLove ,22.0,45.0,australia,2019,9,10,21
469,"in the gallery of broken promises, each shattered vow framed, a painful exhibition.",betrayal,2022-01-28 13:45:00, PromiseGallery ,facebook, #Betrayal #ShatteredVows ,15.0,30.0,brazil,2022,1,28,13
470,"the echoes of solitude, a silent conversation between a soul and its shadows.",solitude,2016-06-15 22:30:00, EchoedConversation ,instagram, #Solitude #ShadowConversation ,30.0,60.0,spain,2016,6,15,22
471,"dancing on sunshine, each step a celebration of the joy found in simple moments.",joy,2021-08-20 15:45:00, SunshineDancer ,instagram, #Joy #SimpleMoments ,40.0,80.0,usa,2021,8,20,15
472,"laughter echoes in the air, a chorus of happiness that lifts the spirit higher.",happiness,2018-04-12 18:30:00, EchoedLaughter ,twitter, #Happiness #SpiritLifter ,35.0,70.0,canada,2018,4,12,18
473,"in the garden of contentment, each bloom whispers tales of inner peace and joy.",contentment,2022-02-15 12:20:00, GardenOfJoy ,facebook, #Contentment #InnerPeace ,25.0,50.0,uk,2022,2,15,12
474,"chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm.",enthusiasm,2019-10-28 14:15:00, DreamChaser ,instagram, #Enthusiasm #HopefulJourney ,30.0,60.0,australia,2019,10,28,14
475,"serenading the stars with a heart full of gratitude, a melody of thankfulness.",gratitude,2017-12-22 21:00:00, StarSerenader ,twitter, #Gratitude #ThankfulMelody ,22.0,45.0,india,2017,12,22,21
476,"basking in the glow of accomplishment, each milestone a stepping stone to happiness.",accomplishment,2020-06-10 17:30:00, GlowAchiever ,facebook, #Accomplishment #HappinessMilestone ,28.0,55.0,germany,2020,6,10,17
477,"in the dance of positivity, every step is a rhythm, uplifting the soul in harmony.",positivity,2016-09-18 19:45:00, DanceHarmony ,instagram, #Positivity #SoulUpliftment ,18.0,35.0,france,2016,9,18,19
478,"overflowing with joy, a cup of laughter shared with friends, a moment cherished.",joy,2023-03-10 14:30:00, LaughterCup ,twitter, #Joy #CherishedMoment ,20.0,40.0,japan,2023,3,10,14
479,"draped in the warmth of kindness, a quilt of compassion stitched with love.",kindness,2019-05-05 12:15:00, QuiltedCompassion ,facebook, #Kindness #LoveStitches ,25.0,50.0,brazil,2019,5,5,12
480,"in the garden of friendships, each bloom a testament to the beauty of camaraderie.",friendship,2018-08-28 16:00:00, FriendshipGarden ,instagram, #Friendship #CamaraderieBlooms ,30.0,60.0,south africa,2018,8,28,16
481,"in the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection.",love,2022-11-15 20:45:00, MelodyOfLove ,twitter, #Love #RhythmOfAffection ,35.0,70.0,usa,2022,11,15,20
482,"surrounded by the colors of joy, a canvas painted with laughter and endless smiles.",joy,2019-07-02 17:00:00, ColorfulLaughter ,instagram, #Joy #EndlessSmiles ,40.0,80.0,canada,2019,7,2,17
483,"in the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",excitement,2021-04-18 14:20:00, SymphonyFervor ,facebook, #Excitement #IgnitedSoul ,30.0,60.0,uk,2021,4,18,14
484,"a surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.",surprise,2023-02-05 19:30:00, WrappedDelight ,twitter, #Surprise #WonderfulMoment ,25.0,50.0,australia,2023,2,5,19
485,"lost in the maze of curiosity, each twist and turn unveils the treasures of discovery.",curiosity,2018-09-22 12:45:00, MazeDiscovery ,instagram, #Curiosity #TreasuresOfDiscovery ,22.0,45.0,india,2018,9,22,12
486,"floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness.",gratitude,2016-12-10 21:15:00, CloudsOfBlessings ,facebook, #Gratitude #ShowerOfThankfulness ,28.0,55.0,germany,2016,12,10,21
487,"like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance.",inspiration,2020-05-28 16:00:00, CometCreativity ,twitter, #Inspiration #BrilliantTrails ,18.0,35.0,france,2020,5,28,16
488,"in the celebration of success, fireworks of accomplishment light up the night sky of triumph.",success,2017-11-15 22:30:00, FireworksTriumph ,instagram, #Success #NightSkyTriumph ,22.0,45.0,japan,2017,11,15,22
489,"a symphony of laughter, each note a key to unlocking the door of boundless happiness.",happiness,2021-08-02 19:00:00, LaughterSymphony ,facebook, #Happiness #BoundlessLaughter ,30.0,60.0,brazil,2021,8,2,19
490,"in the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride.",thrill,2019-03-28 15:30:00, EmotionCarnival ,instagram, #Thrill #WildHeartRide ,35.0,70.0,south africa,2019,3,28,15
491,"standing before the grandeur of the eiffel tower, a moment to reflect on the beauty of parisian dreams.",reflection,2018-05-12 17:30:00, ParisDreamer ,twitter, #Reflection #ParisianDreams ,28.0,55.0,france,2018,5,12,17
492,"lost in the enchantment of disneyland, each ride a journey into the realm of childhood fantasies.",enchantment,2022-09-28 15:45:00, DisneylandExplorer ,instagram, #Enchantment #ChildhoodFantasies ,30.0,60.0,usa,2022,9,28,15
493,"exploring the wonders of ferrari world, the roar of engines creating a symphony of speed.",excitement,2019-11-10 14:00:00, FerrariSpeedster ,facebook, #Excitement #SymphonyOfSpeed ,22.0,45.0,italy,2019,11,10,14
494,"amidst the tulip fields of keukenhof, a tapestry of colors that paints the soul with springtime joy.",joy,2021-04-02 18:20:00, KeukenhofAdventurer ,instagram, #Joy #SpringtimeColors ,35.0,70.0,netherlands,2021,4,2,18
495,"wandering through the historical streets of kyoto, each step a journey into the heart of japan's traditions.",exploration,2017-08-22 21:30:00, KyotoAdventurer ,twitter, #Exploration #JapaneseTraditions ,18.0,35.0,japan,2017,8,22,21
496,"in the embrace of the grand canyon, nature's masterpiece, a moment to marvel at earth's grandeur.",awe,2020-06-15 16:45:00, CanyonMarveler ,instagram, #Awe #EarthsGrandeur ,25.0,50.0,usa,2020,6,15,16
497,"journeying through the serenity of santorini, where each sunset paints the sky with hues of tranquility.",serenity,2016-09-10 19:15:00, SantoriniTraveler ,facebook, #Serenity #SunsetHues ,22.0,45.0,greece,2016,9,10,19
498,"amazed by the architectural marvels of petra, each stone telling tales of an ancient civilization.",amazement,2023-01-28 13:00:00, PetraExplorer ,twitter, #Amazement #AncientTales ,30.0,60.0,jordan,2023,1,28,13
499,"embarking on a gondola ride in venice, each canal reflecting the romance of this timeless city.",romance,2019-04-18 16:30:00, VeniceRomantic ,instagram, #Romance #TimelessCity ,20.0,40.0,italy,2019,4,18,16
500,"at the summit of machu picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",awe,2017-11-05 22:00:00, MachuPicchuAdventurer ,facebook, #Awe #AncientCivilizations ,28.0,55.0,peru,2017,11,5,22
501,"in the heart of new york city, times square dazzles with lights, a vibrant spectacle of urban energy.",excitement,2022-07-20 21:45:00, TimesSquareExplorer ,instagram, #Excitement #UrbanEnergy ,35.0,70.0,usa,2022,7,20,21
502,"captivated by the historical charm of the colosseum, each stone echoing tales of gladiator valor.",captivation,2018-03-15 17:30:00, ColosseumAdventurer ,twitter, #Captivation #GladiatorTales ,25.0,50.0,italy,2018,3,15,17
503,"sailing the azure waters of the maldives, each wave a whisper of serenity in paradise.",serenity,2019-10-28 14:15:00, MaldivesSailor ,facebook, #Serenity #ParadiseWhispers ,22.0,45.0,maldives,2019,10,28,14
504,"in the midst of the amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders.",wonder,2021-06-10 16:00:00, AmazonExplorer ,instagram, #Wonder #NatureOrchestra ,30.0,60.0,brazil,2021,6,10,16
505,"walking the great wall of china, each step a testament to ancient engineering marvels.",awe,2017-08-18 19:30:00, GreatWallWalker ,twitter, #Awe #EngineeringMarvels ,18.0,35.0,china,2017,8,18,19
506,"at the summit of mount fuji, a breathtaking sunrise that paints the sky with hues of accomplishment.",accomplishment,2020-04-15 05:30:00, FujiSummitAchiever ,facebook, #Accomplishment #SunriseHues ,28.0,55.0,japan,2020,4,15,5
507,"exploring the ancient ruins of angkor wat, each stone whispering stories of khmer civilization.",exploration,2016-11-22 13:00:00, AngkorWatAdventurer ,instagram, #Exploration #KhmerStories ,20.0,40.0,cambodia,2016,11,22,13
508,"skiing down the slopes of the swiss alps, each turn a dance with the majesty of snow-capped peaks.",adventure,2019-01-10 14:45:00, AlpsSkiAdventurer ,twitter, #Adventure #SnowPeakDance ,22.0,45.0,switzerland,2019,1,10,14
509,"in the tranquility of kyoto's bamboo forest, whispers of ancient zen wisdom echo through the groves.",tranquility,2023-02-28 16:20:00, KyotoBambooSeeker ,facebook, #Tranquility #ZenWisdom ,25.0,50.0,japan,2023,2,28,16
510,"cruising the fjords of norway, each icy landscape a breathtaking masterpiece of nature's grandeur.",grandeur,2018-05-28 18:30:00, NorwayFjordExplorer ,instagram, #Grandeur #IcyMasterpiece ,22.0,45.0,norway,2018,5,28,18
511,"at the front row of adele's concert, each note of 'someone like you' resonates with soul-stirring emotion.",emotion,2022-09-15 20:00:00, AdeleConcertGoer ,instagram, #Emotion #AdeleConcert ,40.0,80.0,usa,2022,9,15,20
512,"dancing under the stars at beyoncé's live show, feeling the power of 'single ladies' in every move.",energy,2019-07-28 21:30:00, BeyonceDancer ,twitter, #Energy #BeyonceConcert ,35.0,70.0,usa,2019,7,28,21
513,"in the crowd of a taylor swift concert, the lyrics of 'love story' create an enchanting fairy tale.",enchantment,2021-05-10 19:45:00, SwiftieDreamer ,facebook, #Enchantment #TaylorSwift ,30.0,60.0,usa,2021,5,10,19
514,"rocking out to the guitar solos at a queen tribute concert, a journey back in time with freddie's spirit.",nostalgia,2018-12-02 22:15:00, QueenTributeFan ,instagram, #Nostalgia #QueenTribute ,22.0,45.0,uk,2018,12,2,22
515,"swaying to ed sheeran's acoustic melodies, a serene evening filled with 'perfect' moments.",serenity,2020-08-18 19:00:00, SheeranMelodyLover ,twitter, #Serenity #EdSheeranConcert ,18.0,35.0,uk,2020,8,18,19
516,"immersed in the pulsating beats of a bruno mars concert, where 'uptown funk' becomes a city of joy.",joy,2017-03-28 20:30:00, MarsJoyExplorer ,facebook, #Joy #BrunoMars ,28.0,55.0,usa,2017,3,28,20
517,"at a michael jackson tribute show, moonwalking through the hits, a celebration of the king of pop.",celebration,2022-01-15 21:15:00, MJTributeDancer ,instagram, #Celebration #MJTribute ,25.0,50.0,usa,2022,1,15,21
518,"swinging to the rhythms of a frank sinatra tribute, feeling the timeless charm of 'fly me to the moon'.",charm,2019-06-10 18:45:00, SinatraCharmListener ,twitter, #Charm #SinatraTribute ,22.0,45.0,usa,2019,6,10,18
519,"in the mosh pit of a metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",ecstasy,2023-03-20 22:30:00, MetallicaMoshWarrior ,facebook, #Ecstasy #MetallicaConcert ,35.0,70.0,usa,2023,3,20,22
520,"experiencing the magic of a coldplay concert, where 'fix you' becomes a beacon of hope in the night.",hope,2016-11-28 19:00:00, ColdplayHopeSeeker ,instagram, #Hope #ColdplayMagic ,30.0,60.0,uk,2016,11,28,19
521,"at a justin bieber concert, the infectious beats of 'baby' create a dance floor of unbridled enthusiasm.",enthusiasm,2018-08-05 20:00:00, BieberDanceEnthusiast ,instagram, #Enthusiasm #JustinBieber ,40.0,80.0,canada,2018,8,5,20
522,"in the spotlight at a lady gaga show, each costume change is a metamorphosis of creativity and artistry.",creativity,2021-04-15 21:30:00, GagaArtisticChameleon ,twitter, #Creativity #LadyGaga ,35.0,70.0,usa,2021,4,15,21
523,"immersed in the soulful melodies of adele, tears flow freely, moved by the emotion of 'hello'.",emotion,2019-11-28 19:45:00, AdeleMelodyTearjerker ,facebook, #Emotion #AdeleMelodies ,30.0,60.0,uk,2019,11,28,19
524,"drenched in confetti at a katy perry concert, a kaleidoscope of colors igniting the night sky.",colorful,2020-06-22 22:00:00, KatyPerryColorExplosion ,instagram, #Colorful #KatyPerry ,22.0,45.0,usa,2020,6,22,22
525,"in the audience of a jay-z performance, the lyrics of 'empire state of mind' become an anthem of pride.",pride,2017-09-10 20:15:00, JayZEmpireListener ,twitter, #Pride #JayZAnthem ,18.0,35.0,usa,2017,9,10,20
526,"dancing to shakira's rhythmic beats, hips swaying to the hypnotic charm of 'hips don't lie'.",hypnotic,2022-02-28 21:15:00, ShakiraHipsDancer ,facebook, #Hypnotic #ShakiraRhythms ,28.0,55.0,colombia,2022,2,28,21
527,"at a u2 concert, the anthemic chords of 'with or without you' create a timeless moment of connection.",connection,2016-05-15 19:30:00, U2ConnectionSeeker ,instagram, #Connection #U2Anthem ,25.0,50.0,ireland,2016,5,15,19
528,"rocking out at a guns n' roses show, the iconic riffs of 'sweet child o' mine' echoing in the night.",iconic,2018-12-10 22:30:00, GunsNRosesRiffRockstar ,twitter, #Iconic #GNRConcert ,22.0,45.0,usa,2018,12,10,22
529,"in the crowd of an ariana grande concert, the high notes of 'into you' create a euphoric symphony.",euphoria,2023-01-22 20:00:00, ArianaEuphoriaChaser ,facebook, #Euphoria #ArianaGrande ,35.0,70.0,usa,2023,1,22,20
530,"swaying to the reggae vibes of bob marley's tribute concert, each chord a journey to jamaica's soul.",journey,2020-03-05 18:45:00, MarleyReggaeTraveler ,instagram, #Journey #BobMarleyTribute ,30.0,60.0,jamaica,2020,3,5,18
531,"captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere.",excitement,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee ,twitter, #Excitement #MoviePremiereThrills ,40.0,80.0,usa,2018,10,12,20
532,"as the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films.",nostalgia,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker ,instagram, #Nostalgia #ClassicFilmMoments ,35.0,70.0,uk,2019,6,25,22
533,"streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.",engagement,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection ,facebook, #Engagement #WebSeriesJourney ,30.0,60.0,canada,2020,7,8,19
534,"at the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment.",pride,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess ,twitter, #Pride #IndieFilmSuccess ,22.0,45.0,australia,2017,9,18,21
535,"watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow.",touched,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments ,instagram, #Touched #FamilyDramaMoments ,28.0,55.0,india,2021,1,15,18
536,"at the oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance.",gratitude,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient ,facebook, #Gratitude #OscarWinningMoment ,18.0,35.0,usa,2016,2,28,20
537,"discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity.",inspiration,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder ,twitter, #Inspiration #HiddenGemDiscovery ,22.0,45.0,france,2022,4,20,17
538,"as the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline.",contemplation,2019-11-05 21:15:00, FilmBuffContemplativeViewer ,instagram, #Contemplation #DeepMeanings ,28.0,55.0,germany,2019,11,5,21
539,"binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline.",suspense,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker ,facebook, #Suspense #CrimeSeriesThrills ,35.0,70.0,japan,2015,7,12,22
540,"as the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending.",satisfaction,2020-09-10 19:45:00, FilmCriticSatisfactionSeeker ,twitter, #Satisfaction #FulfillingEnding ,22.0,45.0,brazil,2020,9,10,19
541,"celebrating a historic victory in the world cup, the nation erupts in joy, united by the triumph of their football team.",joy,2018-07-15 21:30:00, FootballFanWorldCupCelebration ,instagram, #Joy #WorldCupTriumph ,40.0,80.0,brazil,2018,7,15,21
542,"at the olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement.",inspiration,2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner ,twitter, #Inspiration #OlympicAchievement ,35.0,70.0,usa,2020,8,8,19
543,"in the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions.",excitement,2019-06-25 22:15:00, CricketFanChampionshipThrills ,facebook, #Excitement #CricketChampionship ,30.0,60.0,india,2019,6,25,22
544,"witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners.",admiration,2021-11-07 17:30:00, MarathonSpectatorRecordBreaking ,instagram, #Admiration #MarathonRecords ,22.0,45.0,kenya,2021,11,7,17
545,"in the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.",captivation,2017-09-10 20:15:00, TennisEnthusiastGrandSlamDrama ,twitter, #Captivation #TennisRivalry ,28.0,55.0,uk,2017,9,10,20
546,"cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title.",triumph,2022-06-20 21:00:00, BasketballFanUnderdogTriumph ,facebook, #Triumph #BasketballFinals ,18.0,35.0,usa,2022,6,20,21
547,"at the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill.",awe,2016-04-10 18:30:00, GolfEnthusiastPrecisionVictory ,instagram, #Awe #GolfVictory ,22.0,45.0,scotland,2016,4,10,18
548,"experiencing the thrill of a high-speed formula 1 race, fans are on the edge of their seats as drivers compete for the championship.",thrill,2019-11-24 19:45:00, F1FanHighSpeedRaceExcitement ,twitter, #Thrill #Formula1Championship ,28.0,55.0,germany,2019,11,24,19
549,"in the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds.",determination,2015-09-28 22:30:00, CyclingEnthusiastWorldChampion ,facebook, #Determination #CyclingChampion ,35.0,70.0,italy,2015,9,28,22
550,"witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity.",heartwarming,2020-12-12 20:00:00, HockeyFanComebackVictory ,instagram, #Heartwarming #HockeyFinalsComeback ,22.0,45.0,canada,2020,12,12,20
551,"after a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.",disappointment,2019-11-02 18:45:00, SoccerFanTeamDefeats ,twitter, #Disappointment #SoccerDefeats ,40.0,80.0,brazil,2019,11,2,18
552,"in the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events.",frustration,2018-07-10 21:15:00, TennisEnthusiastUnexpectedSetback ,instagram, #Frustration #TennisSetback ,35.0,70.0,usa,2018,7,10,21
553,"facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout.",reflection,2020-09-18 19:30:00, BoxingFanChampionshipDefeat ,facebook, #Reflection #BoxingDefeat ,30.0,60.0,uk,2020,9,18,19
554,"in the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle.",obstacle,2017-05-15 22:00:00, CyclingEnthusiastTireBlowout ,twitter, #Obstacle #CyclingFrustration ,22.0,45.0,france,2017,5,15,22
555,"the gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports.",sympathy,2021-04-05 20:15:00, GymnasticsFanRoutineFall ,instagram, #Sympathy #GymnasticsFall ,28.0,55.0,japan,2021,4,5,20
556,"in the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition.",pressure,2016-08-20 18:30:00, GolfEnthusiastMissedPutt ,facebook, #Pressure #GolfDefeat ,18.0,35.0,usa,2016,8,20,18
557,"experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort.",renewed effort,2019-02-12 19:45:00, BasketballFanTeamLosses ,twitter, #RenewedEffort #BasketballStruggles ,22.0,45.0,canada,2019,2,12,19
558,"despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race.",miscalculation,2015-06-28 20:00:00, SwimmingEnthusiastRaceSetback ,instagram, #Miscalculation #SwimmingDisappointment ,28.0,55.0,australia,2015,6,28,20
559,"the weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits.",challenge,2022-01-08 21:30:00, WeightliftingFanFailedRecord ,facebook, #Challenge #WeightliftingFailure ,35.0,70.0,germany,2022,1,8,21
560,"in the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them.",despair,2018-12-15 20:15:00, SoccerPlayerOwnGoalMoment ,twitter, #Despair #OwnGoal ,22.0,45.0,spain,2018,12,15,20
561,"in the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder.",tranquility,2021-07-10 19:00:00, NatureEnthusiastSunsetWonder ,instagram, #Tranquility #SunsetBeauty ,40.0,80.0,canada,2021,7,10,19
562,"embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.",adventure,2019-09-28 20:30:00, TravelEnthusiastRoadTripDiscovery ,twitter, #Adventure #RoadTripMemories ,35.0,70.0,usa,2019,9,28,20
563,"amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind.",solace,2022-03-15 18:45:00, UrbanExplorerCafeSolitude ,facebook, #Solace #CafeReflection ,30.0,60.0,france,2022,3,15,18
564,"exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression.",creativity,2017-11-05 21:15:00, ArtEnthusiastStreetArtExploration ,instagram, #Creativity #StreetArtVibes ,22.0,45.0,brazil,2017,11,5,21
565,"in the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration.",breakthrough,2020-05-20 16:30:00, ScienceEnthusiastDiscoveryMoment ,twitter, #Breakthrough #ScientificDiscovery ,28.0,55.0,germany,2020,5,20,16
